Id,DocumentId,Name,Description,Keywords,,,,,,,,,,,,,,,,,,,,,,,,
1228,figshare11752752,Comparative model of novel coronavirus 2019-nCoV protease Mpro,"<div>Comparative model summary: This is protease Mpro encoded in the RNA of the novel coronavirus 2019-nCoV. This virus first reported in 2019 and now spreading from Wuhan, China, the primary location outbreak. The protein sequence was determined based on the data from the Wuhan seafood market pneumonia virus genome (NCBI genome ID MN908947, GenBank: MN908947.3) published by Wu Et al. (LOCUS MN90894, 23-JAN-2020) by multiple sequences alignments with known SARS proteases. Aligning the sequence region of 2019-nCoV, “orf1ab polyprotein“ with the sequence of PDB 5N5O, the SARS main protease deposited by Zhang and Hilgenfeld in 2017 yield a protease with 306 amino acids. The sequence identity compared to 2H2Z, another SARS crystal structure, published by the Rao lab in 2006 is 96.1 %, similarity is 98.7 % with 100% aligned residues. The model is expected to be of high accuracy.</div><div><br></div><div>Update:</div><div>The crystal structure of the protease of our partner Prof. Yang group from ShanghaiTech is oficially released: https://www.rcsb.org/structure/6LU7 and now included in the dataset.<br></div>","2019-nCoV,Bioinformatics,China,Comparative model,Mpro,Virology,Wuhan,coronavirus,homology model,protease",,,,,,,,,,,,,,,,,,,,,,,,
1229,figshare11806065,PRISMA Scoping Review checklist for Nowak and Walkowiak 2020,"<p>PRISMA Scoping Review checklist for a research note, Lithium: a potential treatment for the novel Wuhan (2019-nCoV) coronavirus?"""," submitted by J.K. Nowak and J. Walkowiak to F1000Research.</p>""","2019-nCoV,Evolutionary Biology,Pharmacology,Science Policy,coronavirus,lithium,lithium carbonate,prophylaxis,treatment",,,,,,,,,,,,,,,,,,,,,,,
1230,figshare11848224,Extended data for 2019-nCoV,The data in this dataset support the findings in the paper entitled Genomic and protein structure modelling analysis depicts the origin and pathogenicity of 2019-nCoV, a new coronavirus which caused a pneumonia outbreak in Wuhan," China""""","2019-nCoV,COVID-19,Genetics,Infectious Diseases,Microbiology,evolution,phylogenetics",,,,,,,,,,,,,,,,,,,,,,
1231,figshare11860929,Molecular and serological investigation of 2019-nCoV infected patients: implication of multiple shedding routes,"<p>In December 2019, a novel coronavirus (2019-nCoV) caused an outbreak in Wuhan, China, and soon spread to other parts of the world. It was believed that 2019-nCoV was transmitted through respiratory tract and then induced pneumonia, thus molecular diagnosis based on oral swabs was used for confirmation of this disease. Likewise, patient will be released upon two times of negative detection from oral swabs. However, many coronaviruses can also be transmitted through oral–fecal route by infecting intestines. Whether 2019-nCoV infected patients also carry virus in other organs like intestine need to be tested. We conducted investigation on patients in a local hospital who were infected with this virus. We found the presence of 2019-nCoV in anal swabs and blood as well, and more anal swab positives than oral swab positives in a later stage of infection, suggesting shedding and thereby transmitted through oral–fecal route. We also showed serology test can improve detection positive rate thus should be used in future epidemiology. Our report provides a cautionary warning that 2019-nCoV may be shed through multiple routes.</p>","2019-nCoV,Biological Sciences not elsewhere classified,Biotechnology,Cancer,Chemical Sciences not elsewhere classified,Computational  Biology,Ecology,Immunology,Infectious Diseases,Medicine,Microbiology,Space Science,Virology,Wuhan pneumonia,epidemiology,intestine,swabs",,,,,,,,,,,,,,,,,,,,,,,,
1232,figshare11912166,"Emerging novel coronavirus (2019-nCoV)—current scenario, evolutionary perspective based on genome analysis and recent developments","<p>Coronaviruses are the well-known cause of severe respiratory, enteric and systemic infections in a wide range of hosts including man, mammals, fish, and avian. The scientific interest on coronaviruses increased after the emergence of Severe Acute Respiratory Syndrome coronavirus (SARS-CoV) outbreaks in 2002-2003 followed by Middle East Respiratory Syndrome CoV (MERS-CoV). This decade’s first CoV, named 2019-nCoV, emerged from Wuhan, China, and declared as ‘Public Health Emergency of International Concern’ on January 30<sup>th</sup>, 2020 by the World Health Organization (WHO). As on February 4, 2020, 425 deaths reported in China only and one death outside China (Philippines). In a short span of time, the virus spread has been noted in 24 countries. The zoonotic transmission (animal-to-human) is suspected as the route of disease origin. The genetic analyses predict bats as the most probable source of 2019-nCoV though further investigations needed to confirm the origin of the novel virus. The ongoing nCoV outbreak highlights the hidden wild animal reservoir of the deadly viruses and possible threat of spillover zoonoses as well. The successful virus isolation attempts have made doors open for developing better diagnostics and effective vaccines helping in combating the spread of the virus to newer areas.</p>","2019-nCoV,Biological Sciences not elsewhere classified,Biotechnology,Coronavirus,Ecology,Environmental Sciences not elsewhere classified,Evolutionary Biology,Infectious Diseases,Medicine,Middle East Respiratory Syndrome CoV,Public Health Emergency,Science Policy,Severe Acute Respiratory Syndrome CoV,Virology,genetic analyses,reservoir host,therapeutics,vaccines,zoonoses",,,,,,,,,,,,,,,,,,,,,,,,
1233,figshare11949279,"Epidemiological data from the COVID-19 outbreak, real-time case information",This database includes confirmed cases of COVID-19 in line list format. It spans the timeframe between 1 December 2019 to 5 February 2020.,"COVID-19,Epidemiology,Line List Epidemiological Data,Real-time Outbreak Data",,,,,,,,,,,,,,,,,,,,,,,,
1234,figshare11954889,"Data supporting figures, tables and supplementary information in the published article: Characterization of spike glycoprotein of SARS-CoV-2 on virus entry and its immune cross-reactivity with SARS-CoV","This dataset comprises a single Excel .xlsx spreadsheet with 29 tabs. The data are western blot images and quantitative data characterising spike glycoprotein of SARS-CoV-2 on virus entry and its immune cross-reactivity with SARS-CoV. The data underlie the figures, table and supplementary figures of the related manuscript.<div><br></div><div>The 29 tabs are as follows. (NOTE: Western blot images do not display in figshare viewer: please download the spreadsheet to view these)<div><div>- Western blots for incorporation of SARS-CoV-2 S protein into pseudovirions.</div><div>(<b>Figure 1B, </b><b>Figure 1C, </b><b>Figure 1D, </b><b>Figure 1E, </b><b>Figure 1F</b>, <b>Figure 1G, </b><b>Figure 1H, </b><b>Figure 1I, </b><b>Figure 1J</b>)</div><div>- Entry and receptor of SARS-CoV-2 S pseudovirons.</div><div>(<b>Figure 2A, </b><b>Figure 2B, Figure 2D</b>)</div><div>- Endocytosis of SARS-CoV-2 S pseudovirions on 293/hACE2 cells.</div><div>(<b>Figure 3A, </b><b>Figure 3B</b><b>, </b><b>Figure 3C</b><b>, </b><b>Figure 3D</b><b>, </b><b>Figure 3E</b><b>, </b><b>Figure 3F</b>)</div><div>-  Activation of SARS-CoV-2 S protein by cathepsin and trypsin.</div><div>(<b>Figure 4A, </b><b>Figure 4C, </b><b>Figure 4D, </b><b>Figure 4E</b>)</div><div>- Characterization of polyclonal rabbit anti-SARS S1 antibodies T62.</div><div>(<b>Figure 5B, Figure 5E</b>)</div><div>- Limited cross-neutralization of SARS-CoV and COVID-19 sera.</div><div>(<b>Figure 6A, </b><b>Figure 6B</b>)</div><div>- Neutralization activities of antisera from SARS-CoV and COVID-19 patients.</div><div>(<b>Table 1</b>)</div><div>- Treatment of cells with 130, a TRPML1 inhibitor.</div><div>(<b>Supplementary Figure 1</b>)</div><div>- Expressing type II membrane serine protease (TMPRSS) 2, 4, 11A, 11D, and 11E on 293/hACE2 cells.</div><div>(<b>Supplementary Figure 3</b>).</div><div><b><br></b></div><div>In the related publication, the authors use a lentiviral pseudotype system and determine cell type susceptibility, virus receptor, entry pathway and protease priming for SARS-CoV-2. They also identify several potential drug targets for SARS-CoV-2.</div><div><br></div></div></div>","2019-nCoV,Biological Sciences not elsewhere classified,COVID-19,CoV,MERS-CoV,Microbiology,SARS-CoV,SARS-CoV-2,Virology,beta coronavirus,coronavirus,hACE2,human angiotensin converting enzyme 2,immune cross-reactivity,spike glycoprotein,virus entry",,,,,,,,,,,,,,,,,,,,,,,,
1235,figshare11961063,"Dimensions COVID-19 publications, datasets and clinical trials","<p>This file contains all relevant publications, datasets and clinical trials from Dimensions that are related to COVID-19. The content has been exported from Dimensions using a query in the openly accessible Dimensions application, which you can access at <a href=https://covid-19.dimensions.ai/"">https://covid-19.dimensions.ai/</a>.		</p><p>	</p><p>Dimensions is updated once every 24 hours", so the latest research can be viewed alongside existing information. With its range of research outputs including datasets and clinical trials, both of which are just as important as journal articles in the face of a potential pandemic, Dimensions is a one-stop shop for all COVID-19 related information. </p><p><br></p><p>Please share this information with anyone you think would benefit from it. If you have any suggestions as to how we can improve our search terms to maximise the volume of research related to COVID-19," please contact us at <a href=""mailto:support@dimensions.ai"">support@dimensions.ai</a>.</p>""","COVID-19,Medical Virology,Medical and Health Sciences not elsewhere classified,Novel coronavirus,Virology",,,,,,,,,,,,,,,,,,,,
1498,figshare4321151,Additional file 4: Table S2. of RNA sequencing-based analysis of the spleen transcriptome following infectious bronchitis virus infection of chickens selected for different mannose-binding lectin serum concentrations,Differentially expressed genes (FDR < 0.05) for comparison between L10L and L10H uninfected birds at week 1. (TXT 120 kb),"Biological Sciences not elsewhere classified,Chicken,Computational  Biology,Coronavirus,Ecology,Evolutionary Biology,IBV,Immune response,Immunology,Infectious Diseases,Infectious bronchitis,Mannose-binding lectin,Molecular Biology,RNA sequencing,Spleen,Transcriptome,Virology",,,,,,,,,,,,,,,,,,,,,,,,
1499,figshare4321172,Additional file 15: Table S13. of RNA sequencing-based analysis of the spleen transcriptome following infectious bronchitis virus infection of chickens selected for different mannose-binding lectin serum concentrations,Differentially expressed genes (FDR < 0.05) for comparison between uninfected and infected L10H birds at week 3. (TXT 88 kb),"Chicken,Computational  Biology,Coronavirus,Ecology,Evolutionary Biology,IBV,Immune response,Immunology,Infectious Diseases,Infectious bronchitis,Mannose-binding lectin,Microbiology,Molecular Biology,RNA sequencing,Spleen,Transcriptome,Virology",,,,,,,,,,,,,,,,,,,,,,,,
1500,figshare4321250,Additional file 12: Table S10. of RNA sequencing-based analysis of the spleen transcriptome following infectious bronchitis virus infection of chickens selected for different mannose-binding lectin serum concentrations,Differentially expressed genes (FDR < 0.05) for comparison between uninfected and infected L10L birds at week 1. (TXT 213 kb),"Chicken,Computational  Biology,Coronavirus,Ecology,Evolutionary Biology,IBV,Immune response,Immunology,Infectious Diseases,Infectious bronchitis,Mannose-binding lectin,Microbiology,Molecular Biology,RNA sequencing,Spleen,Transcriptome,Virology",,,,,,,,,,,,,,,,,,,,,,,,
1501,figshare4321265,Additional file 11: Table S9. of RNA sequencing-based analysis of the spleen transcriptome following infectious bronchitis virus infection of chickens selected for different mannose-binding lectin serum concentrations,Differentially expressed genes (FDR < 0.05) for comparison between Week 1 and Week 3 infected L10H birds. (TXT 201 kb),"Biological Sciences not elsewhere classified,Chicken,Computational  Biology,Coronavirus,Ecology,Evolutionary Biology,IBV,Immune response,Immunology,Infectious Diseases,Infectious bronchitis,Mannose-binding lectin,Microbiology,Molecular Biology,RNA sequencing,Spleen,Transcriptome,Virology",,,,,,,,,,,,,,,,,,,,,,,,
1502,figshare4321277,Additional file 8: Table S6. of RNA sequencing-based analysis of the spleen transcriptome following infectious bronchitis virus infection of chickens selected for different mannose-binding lectin serum concentrations,Differentially expressed genes (FDR < 0.05) for comparison between Week 1 and Week 3 uninfected L10L birds. (TXT 444 kb),"Biological Sciences not elsewhere classified,Chicken,Computational  Biology,Coronavirus,Ecology,Evolutionary Biology,IBV,Immune response,Immunology,Infectious Diseases,Infectious bronchitis,Mannose-binding lectin,Molecular Biology,RNA sequencing,Spleen,Transcriptome,Virology",,,,,,,,,,,,,,,,,,,,,,,,
1503,figshare4321304,Additional file 13: Table S11. of RNA sequencing-based analysis of the spleen transcriptome following infectious bronchitis virus infection of chickens selected for different mannose-binding lectin serum concentrations,Differentially expressed genes (FDR < 0.05) for comparison between uninfected and infected L10L birds at week 3. (TXT 107 kb),"Chicken,Computational  Biology,Coronavirus,Ecology,Evolutionary Biology,IBV,Immune response,Immunology,Infectious Diseases,Infectious bronchitis,Mannose-binding lectin,Microbiology,Molecular Biology,RNA sequencing,Spleen,Transcriptome,Virology",,,,,,,,,,,,,,,,,,,,,,,,
1504,figshare4321352,Additional file 9: Table S7. of RNA sequencing-based analysis of the spleen transcriptome following infectious bronchitis virus infection of chickens selected for different mannose-binding lectin serum concentrations,Differentially expressed genes (FDR < 0.05) for comparison between Week 1 and Week 3 uninfected L10H birds. (TXT 235 kb),"Biological Sciences not elsewhere classified,Chicken,Computational  Biology,Coronavirus,Ecology,Evolutionary Biology,IBV,Immune response,Immunology,Infectious Diseases,Infectious bronchitis,Mannose-binding lectin,Molecular Biology,RNA sequencing,Spleen,Transcriptome,Virology",,,,,,,,,,,,,,,,,,,,,,,,
1505,figshare4321373,Additional file 5: Table S3. of RNA sequencing-based analysis of the spleen transcriptome following infectious bronchitis virus infection of chickens selected for different mannose-binding lectin serum concentrations,Differentially expressed genes (FDR < 0.05) for comparison between L10L and L10H uninfected birds at week 3. (TXT 100 kb),"Biological Sciences not elsewhere classified,Chicken,Computational  Biology,Coronavirus,Ecology,Evolutionary Biology,IBV,Immune response,Immunology,Infectious Diseases,Infectious bronchitis,Mannose-binding lectin,Molecular Biology,RNA sequencing,Spleen,Transcriptome,Virology",,,,,,,,,,,,,,,,,,,,,,,,
1506,figshare4321409,Additional file 10: Table S8. of RNA sequencing-based analysis of the spleen transcriptome following infectious bronchitis virus infection of chickens selected for different mannose-binding lectin serum concentrations,Differentially expressed genes (FDR < 0.05) for comparison between Week 1 and Week 3 infected L10L birds. (TXT 161 kb),"Biological Sciences not elsewhere classified,Chicken,Computational  Biology,Coronavirus,Ecology,Evolutionary Biology,IBV,Immune response,Immunology,Infectious Diseases,Infectious bronchitis,Mannose-binding lectin,Microbiology,Molecular Biology,RNA sequencing,Spleen,Transcriptome,Virology",,,,,,,,,,,,,,,,,,,,,,,,
1507,figshare4381229,Additional file 2: of The global spread of Middle East respiratory syndrome: an analysis fusing traditional epidemiological tracing and molecular phylodynamics,"Figure S1. Results of recombination analysis. Out of all 196 MERS-CoV ORF1a/b sequences, two strains were detected by Bootscan/Recscan method in RDP as recombinant strains. Figure S2. Likelihood mapping of MERS ORF1a/b (a) main dataset, (b) human subset, and (c) camel subset. Main dataset has both camel and human sequences. Each dot represents the likelihoods of the three possible unrooted trees for a set of four randomly selected sequences: dots close to the corners represent tree-like phylogenetic signal and those at the sides represent network-like signal. The central area of the likelihood map represents star-like signal of unresolved phylogenetic information. Figure S3. Temporal signal analysis using TempEst. Plots of the root-to-tip genetic distance against sampling time are shown for phylogenies estimated from three alignments: (a) main dataset with both human and camel sequences, (b) human sequences, and (c) camel sequences. Figure S4. Time-scaled phylogeographic tree of MERS-CoV ORF1a/b sequences isolated from humans and camels by country. Each color shown in legend represents country of sampled sequence (tip branches) as well as ancestral lineage (internal branches) inferred by Bayesian phylogeography. Brown camel symbols represent MERS-CoV sequences isolated from camels. * represents posterior probability for the clade >0.90. ** >0.95 and *** >0.99. Figure S5. Time-scaled phylogeographic tree of MERS-CoV ORF1a/b sequences isolated from humans by city. Each color shown in legend represents city or region of sampled sequence (tip branches) as well as ancestral lineage (internal branches) inferred by Bayesian phylogeography. * represents posterior probability for the clade >0.90. ** for >0.95 and *** for >0.99. Figure S6. Time-scaled phylogeographic tree of MERS-CoV ORF1a/b sequences isolated from humans by country. Each color shown in legend represents country of sampled sequence (tip branches) as well as ancestral lineage (internal branches) inferred by Bayesian phylogeography. * represents posterior probability for the clade >0.90. ** for >0.95 and *** for >0.99. (ZIP 945 kb)","Biological Sciences not elsewhere classified,Cancer,Computational  Biology,Coronavirus,Ecology,Environmental Sciences not elsewhere classified,Epidemiology,Evolutionary Biology,Genetics,Infectious Diseases,Microbiology,Middle East Respiratory Syndrome,Molecular Biology,Phylodynamics,Virology",,,,,,,,,,,,,,,,,,,,,,,,
1508,figshare5117068,Additional file 2: of Genome-wide analysis of codon usage bias in Bovine Coronavirus,Alignment of concatenation of nonstructural and structural ORF’s of Bovine coronaviruses. A fasta file originated using the MUSCLE program [20]. (FAS 378 kb),"Biochemistry,Biological Sciences not elsewhere classified,Bovine,Cell Biology,Codon usage,Coronavirus,Developmental Biology,Evolution,Evolutionary Biology,Genetics,Infectious Diseases,Information Systems not elsewhere classified,Microbiology,Molecular Biology,Space Science,Virology",,,,,,,,,,,,,,,,,,,,,,,,
1509,figshare7937462,Towards a solution to MERS: protective human monoclonal antibodies targeting different domains and functions of the MERS-coronavirus spike glycoprotein,"<p>The Middle-East respiratory syndrome coronavirus (MERS-CoV) is a zoonotic virus that causes severe and often fatal respiratory disease in humans. Efforts to develop antibody-based therapies have focused on neutralizing antibodies that target the receptor binding domain of the viral spike protein thereby blocking receptor binding. Here, we developed a set of human monoclonal antibodies that target functionally distinct domains of the MERS-CoV spike protein. These antibodies belong to six distinct epitope groups and interfere with the three critical entry functions of the MERS-CoV spike protein: sialic acid binding, receptor binding and membrane fusion. Passive immunization with potently as well as with poorly neutralizing antibodies protected mice from lethal MERS-CoV challenge. Collectively, these antibodies offer new ways to gain humoral protection in humans against the emerging MERS-CoV by targeting different spike protein epitopes and functions.</p>","Biochemistry,Biophysics,Cancer,Coronavirus,Genetics,Hematology,Immunology,Infectious Diseases,MERS,Mental Health,Virology,antibodies,spike protein",,,,,,,,,,,,,,,,,,,,,,,,
1510,figshare9943775,Additional file 1: of Evaluating the potential impact of targeted vaccination strategies against severe acute respiratory syndrome coronavirus (SARS-CoV) and Middle East respiratory syndrome coronavirus (MERS-CoV) outbreaks in the healthcare setting,The R code for the simulation algorithm for generating multiple stochastic realizations to assess the effect of vaccination strategies using Monte Carlo simulation methods is included as supplementary material. (R 7 kb),"And infection control and prevention,Biological Sciences not elsewhere classified,Biotechnology,Coronavirus,Genetics,Hospital transmission,MERS,Mathematical Sciences not elsewhere classified,Middle East,Molecular Biology,Nosocomial,SARS,Science Policy,South Korea,Stochastic simulation,Vaccination strategy,Vaccine",,,,,,,,,,,,,,,,,,,,,,,,
1511,zenodo.3820121,Haruspex Analysis for SARS-CoV surface_glycoprotein pdb entry 6crv emdb 7573,"<p>Haruspex (version 1.0 190116) analysis for SARS-CoV surface_glycoprotein , pdb entry 6crv , emdb 7573. https://onlinelibrary.wiley.com/doi/10.1002/anie.202000421</p>",,,,,,,,,,,,,,,,,,,,,,,,,
1512,zenodo.3820129,Haruspex Analysis for SARS-CoV surface_glycoprotein pdb entry 6nb6 emdb 0403,"<p>Haruspex (version 1.0 190116) analysis for SARS-CoV surface_glycoprotein , pdb entry 6nb6 , emdb 0403. https://onlinelibrary.wiley.com/doi/10.1002/anie.202000421</p>",,,,,,,,,,,,,,,,,,,,,,,,,
1513,zenodo.3820123,Haruspex Analysis for SARS-CoV surface_glycoprotein pdb entry 6cs0 emdb 7578,"<p>Haruspex (version 1.0 190116) analysis for SARS-CoV surface_glycoprotein , pdb entry 6cs0 , emdb 7578. https://onlinelibrary.wiley.com/doi/10.1002/anie.202000421</p>",,,,,,,,,,,,,,,,,,,,,,,,,
1514,zenodo.3820111,Haruspex Analysis for SARS-CoV-2 surface_glycoprotein pdb entry 6m17 emdb 30039,"<p>Haruspex (version 1.0 190116) analysis for SARS-CoV-2 surface_glycoprotein , pdb entry 6m17 , emdb 30039. https://onlinelibrary.wiley.com/doi/10.1002/anie.202000421</p>",,,,,,,,,,,,,,,,,,,,,,,,,
1515,zenodo.3722597,vero cells infected with SARS CoV2 slices 11-20 of 20 slices,<p>Vero cells infected with SARS COV 2 at Bristol University march 2020 slices 11-20 form a 20 slice gel with no quant. matched to a dRNAseq dataset done at the same time.</p>,sars cov2 proteomics,,,,,,,,,,,,,,,,,,,,,,,,
1516,zenodo.3722605,Phosphoprotoemics for SARS COV 2 infected vero cells,<p>Vero cells infected with SARS CoV 2 at Bristol University March 2020 this phospho preoteome is matched with fastq data and a total proteome</p>,sars cov 2,,,,,,,,,,,,,,,,,,,,,,,,
1517,zenodo.3722591,Vero cells infected with SARS CoV 2 no quantitation slices 1-10 of 20,<p>Slices 1 -10 of 20 slices from a gel. Vero cells infected with SARS CoV2 at Bristol University march 2020</p>,SARS COV 2,,,,,,,,,,,,,,,,,,,,,,,,
1518,zenodo.3730564,Raw diffraction data for structure of SARS-CoV-2 main protease with Z31432226 (ID: mpro-x0376 / PDB: 5REA),"Raw diffraction data for mpro-x0376 / PDB ID 5REA (see: https://www.ebi.ac.uk/pdbe/entry/pdb/5REA) - SARS-CoV-2 main protease in complex with Z31432226 (SMILES:O=C(N1CCCCCC1)C=2C=CC=3OCOC3C2) collected as part of an XChem crystallographic fragment screening campaign on beamline i04-1 at Diamond Light Source. The deposited structure was automatically processed with standard Diamond tools and PanDDA, however the raw data are being made available to allow reanalysis by any interested party. 

For more details see: https://www.diamond.ac.uk/covid-19/for-scientists/Main-protease-structure-and-XChem.html","COVID-19,Diamond Light Source / MX / XChem,PDB:5REA,SARS-CoV-2 main protease,automated upload",,,,,,,,,,,,,,,,,,,,,,,,
1519,zenodo.3730555,Raw diffraction data for structure of SARS-CoV-2 main protease with Z2856434836 (ID: mpro-x0354 / PDB: 5RE9),"Raw diffraction data for mpro-x0354 / PDB ID 5RE9 (see: https://www.ebi.ac.uk/pdbe/entry/pdb/5RE9) - SARS-CoV-2 main protease in complex with Z2856434836 (SMILES:CN1CCN(CC1)C(=O)COC=2C=CC(C)=CC2) collected as part of an XChem crystallographic fragment screening campaign on beamline i04-1 at Diamond Light Source. The deposited structure was automatically processed with standard Diamond tools and PanDDA, however the raw data are being made available to allow reanalysis by any interested party. 

For more details see: https://www.diamond.ac.uk/covid-19/for-scientists/Main-protease-structure-and-XChem.html","COVID-19,Diamond Light Source / MX / XChem,PDB:5RE9,SARS-CoV-2 main protease,automated upload",,,,,,,,,,,,,,,,,,,,,,,,
1520,zenodo.3730590,Raw diffraction data for structure of SARS-CoV-2 main protease with Z1587220559 (ID: mpro-x0390 / PDB: 5REC),"Raw diffraction data for mpro-x0390 / PDB ID 5REC (see: https://www.ebi.ac.uk/pdbe/entry/pdb/5REC) - SARS-CoV-2 main protease in complex with Z1587220559 (SMILES:OC=1C=CC=CC1CNC2=NC=3C=CC=CC3N2) collected as part of an XChem crystallographic fragment screening campaign on beamline i04-1 at Diamond Light Source. The deposited structure was automatically processed with standard Diamond tools and PanDDA, however the raw data are being made available to allow reanalysis by any interested party. 

For more details see: https://www.diamond.ac.uk/covid-19/for-scientists/Main-protease-structure-and-XChem.html","COVID-19,Diamond Light Source / MX / XChem,PDB:5REC,SARS-CoV-2 main protease,automated upload",,,,,,,,,,,,,,,,,,,,,,,,
1521,zenodo.3730496,Raw diffraction data for structure of SARS-CoV-2 main protease with Z54571979 (ID: mpro-x0194 / PDB: 5RE6),"Raw diffraction data for mpro-x0194 / PDB ID 5RE6 (see: https://www.ebi.ac.uk/pdbe/entry/pdb/5RE6) - SARS-CoV-2 main protease in complex with Z54571979 (SMILES:CC(=O)NC=1C=CC(OC=2N=CC=CN2)=CC1) collected as part of an XChem crystallographic fragment screening campaign on beamline i04-1 at Diamond Light Source. The deposited structure was automatically processed with standard Diamond tools and PanDDA, however the raw data are being made available to allow reanalysis by any interested party. 

For more details see: https://www.diamond.ac.uk/covid-19/for-scientists/Main-protease-structure-and-XChem.html","COVID-19,Diamond Light Source / MX / XChem,PDB:5RE6,SARS-CoV-2 main protease,automated upload",,,,,,,,,,,,,,,,,,,,,,,,
1522,zenodo.3730503,Raw diffraction data for structure of SARS-CoV-2 main protease with Z1367324110 (ID: mpro-x0195 / PDB: 5R81),"Raw diffraction data for mpro-x0195 / PDB ID 5R81 (see: https://www.ebi.ac.uk/pdbe/entry/pdb/5R81) - SARS-CoV-2 main protease in complex with Z1367324110 (SMILES:CN1CCCC=2C=CC(=CC12)S(=O)(=O)N) collected as part of an XChem crystallographic fragment screening campaign on beamline i04-1 at Diamond Light Source. The deposited structure was automatically processed with standard Diamond tools and PanDDA, however the raw data are being made available to allow reanalysis by any interested party. 

For more details see: https://www.diamond.ac.uk/covid-19/for-scientists/Main-protease-structure-and-XChem.html","COVID-19,Diamond Light Source / MX / XChem,PDB:5R81,SARS-CoV-2 main protease,automated upload",,,,,,,,,,,,,,,,,,,,,,,,
1523,zenodo.3730547,Raw diffraction data for structure of SARS-CoV-2 main protease with Z2737076969 (ID: mpro-x0350 / PDB: 5RE8),"Raw diffraction data for mpro-x0350 / PDB ID 5RE8 (see: https://www.ebi.ac.uk/pdbe/entry/pdb/5RE8) - SARS-CoV-2 main protease in complex with Z2737076969 (SMILES:FC=1C=CC=C(CNCC2=CC=CO2)C1) collected as part of an XChem crystallographic fragment screening campaign on beamline i04-1 at Diamond Light Source. The deposited structure was automatically processed with standard Diamond tools and PanDDA, however the raw data are being made available to allow reanalysis by any interested party. 

For more details see: https://www.diamond.ac.uk/covid-19/for-scientists/Main-protease-structure-and-XChem.html","COVID-19,Diamond Light Source / MX / XChem,PDB:5RE8,SARS-CoV-2 main protease,automated upload",,,,,,,,,,,,,,,,,,,,,,,,
1524,zenodo.3730531,Raw diffraction data for structure of SARS-CoV-2 main protease with Z30932204 (ID: mpro-x0336 / PDB: 5RE7),"Raw diffraction data for mpro-x0336 / PDB ID 5RE7 (see: https://www.ebi.ac.uk/pdbe/entry/pdb/5RE7) - SARS-CoV-2 main protease in complex with Z30932204 (SMILES:CC(=O)NCC=1C=CC(=CC1)S(=O)(=O)N) collected as part of an XChem crystallographic fragment screening campaign on beamline i04-1 at Diamond Light Source. The deposited structure was automatically processed with standard Diamond tools and PanDDA, however the raw data are being made available to allow reanalysis by any interested party. 

For more details see: https://www.diamond.ac.uk/covid-19/for-scientists/Main-protease-structure-and-XChem.html","COVID-19,Diamond Light Source / MX / XChem,PDB:5RE7,SARS-CoV-2 main protease,automated upload",,,,,,,,,,,,,,,,,,,,,,,,
1525,zenodo.3730578,Raw diffraction data for structure of SARS-CoV-2 main protease with Z2856434899 (ID: mpro-x0387 / PDB: 5REB),"Raw diffraction data for mpro-x0387 / PDB ID 5REB (see: https://www.ebi.ac.uk/pdbe/entry/pdb/5REB) - SARS-CoV-2 main protease in complex with Z2856434899 (SMILES:OC1CCN(CC=2C=CSC2)CC1) collected as part of an XChem crystallographic fragment screening campaign on beamline i04-1 at Diamond Light Source. The deposited structure was automatically processed with standard Diamond tools and PanDDA, however the raw data are being made available to allow reanalysis by any interested party. 

For more details see: https://www.diamond.ac.uk/covid-19/for-scientists/Main-protease-structure-and-XChem.html","COVID-19,Diamond Light Source / MX / XChem,PDB:5REB,SARS-CoV-2 main protease,automated upload",,,,,,,,,,,,,,,,,,,,,,,,
1526,zenodo.3730509,Raw diffraction data for structure of SARS-CoV-2 main protease with Z219104216 (ID: mpro-x0305 / PDB: 5R82),"Raw diffraction data for mpro-x0305 / PDB ID 5R82 (see: https://www.ebi.ac.uk/pdbe/entry/pdb/5R82) - SARS-CoV-2 main protease in complex with Z219104216 (SMILES:CCNC=1C=CC(C#N)=CN1) collected as part of an XChem crystallographic fragment screening campaign on beamline i04-1 at Diamond Light Source. The deposited structure was automatically processed with standard Diamond tools and PanDDA, however the raw data are being made available to allow reanalysis by any interested party. 

For more details see: https://www.diamond.ac.uk/covid-19/for-scientists/Main-protease-structure-and-XChem.html","COVID-19,Diamond Light Source / MX / XChem,PDB:5R82,SARS-CoV-2 main protease,automated upload",,,,,,,,,,,,,,,,,,,,,,,,
1527,zenodo.3730646,Raw diffraction data for structure of SARS-CoV-2 main protease with Z1545313172 (ID: mpro-x0499 / PDB: 5REG),"Raw diffraction data for mpro-x0499 / PDB ID 5REG (see: https://www.ebi.ac.uk/pdbe/entry/pdb/5REG) - SARS-CoV-2 main protease in complex with Z1545313172 (SMILES:NC(=O)C=1C=CC(NC(=O)[C@@H]2CCCO2)=CC1) collected as part of an XChem crystallographic fragment screening campaign on beamline i04-1 at Diamond Light Source. The deposited structure was automatically processed with standard Diamond tools and PanDDA, however the raw data are being made available to allow reanalysis by any interested party. 

For more details see: https://www.diamond.ac.uk/covid-19/for-scientists/Main-protease-structure-and-XChem.html","COVID-19,Diamond Light Source / MX / XChem,PDB:5REG,SARS-CoV-2 main protease,automated upload",,,,,,,,,,,,,,,,,,,,,,,,
